GNB2	0.029591136	-0.219710579	0.163834201	-1.267179279	-0.586184778	-0.187880176	-0.892667133	-1.02609569	-1.345593682	1.455398222	1.337191729	1.307137108	-0.652690403	-0.545188338	-0.675029298	0.060975066	-0.083660298	-0.056854369	2	0.030738555	1.512316553	1.256762848	0.831018378	-0.592431775	0.238586602	0.976480503	0	1.256762848
TNPO1	-0.265936927	0.000630172	-0.302428546	-0.957599076	-0.256370239	-0.68099898	0.406615785	0.175904845	0.205427384	0.970210978	0.8710015	0.891838426	-0.199515551	-0.004049741	0.074812449	0.570736084	0.391167249	0.250689204	3	0.008663283	2.062317521	1.258390904	0.610182909	-0.186083953	0.424098955	0.998512601	0	1.258390904
PLIN3	0.67542541	0.359700121	0.634415478	-1.04555424	-1.863093592	-1.993042824	-0.412348445	-0.496569259	-0.358614468	-0.142258955	-0.402600023	-0.266325894	0.533891492	0.485273346	0.342567412	0.935388408	0.711023114	1.145692548	2	0.033930417	1.469410802	1.280401024	0.871370363	-0.499964647	0.371405716	0.474127999	0	1.280401024
RARS	-0.440295204	-0.23690111	-0.385409653	-0.367514418	-0.343069529	-0.421084355	-0.02057777	-0.241655232	-0.12370381	1.109967272	1.284590319	1.108371114	-0.001870802	-0.282917519	-0.294099352	0.168220054	-0.052021195	0.105728158	6	0.009702388	2.013121384	1.280832628	0.636242126	-0.28669012	0.349552005	0.897764899	0	1.280832628
COL14A1	0.503922715	0.537878816	0.437078639	-0.421134208	-0.749420014	-0.712198527	0.076117357	0.000978523	0.132244414	0.484800485	0.31197812	0.279905294	0.545391439	0.48905385	0.392773866	0.796111887	0.81627613	0.943510962	3	0.005979206	2.223356458	1.298028682	0.583814924	-0.021614698	0.562200226	0.995379734	0	1.298028682
CLNS1A	-0.863154125	-0.793292761	-0.464950064	-0.419198644	-0.432628967	-0.445071377	-1.068353816	-1.10119488	-0.97087513	0.847507302	0.961564336	0.833312153	-0.590383674	-0.728371432	-0.461533645	-0.262151618	-0.37367778	-0.399513026	2	0.011583557	1.936158064	1.373698205	0.709496931	-0.728746641	-0.019249709	0.90317658	0	1.373698205
SFPQ	-0.70376072	-1.145807692	-0.982118451	0.89548503	0.831017307	0.951109313	-0.364425746	-0.592454923	-0.498669631	-0.473290918	-0.425680364	-0.114590744	1.980542925	1.86394423	1.913302992	0.714972976	0.801263788	0.876487957	7	0.038363348	1.416083494	1.376209471	0.971842039	-0.178847279	0.79299476	0.966286587	0	1.376209471
FIS1	0.143571679	0.075663226	0.433768115	-0.675818359	-1.009952484	-0.866825098	-0.216069127	-0.114753436	-0.138653889	0.452325676	0.397643195	0.252312427	0.292902941	0.053757719	0.123143351	0.761058802	0.361408997	0.262224135	2	0.003996388	2.398332392	1.41923894	0.591760735	-0.263229931	0.328530805	0.999496535	0	1.41923894
BCKDHB	-1.206710234	-1.016046002	-1.316147375	-0.363895458	-0.022375386	0.015884037	-0.087233692	-0.174934595	0.138779465	-0.135771143	0.140681651	-0.172664863	1.852355203	1.867659645	1.917866396	-0.45030548	-0.428375201	-0.139158033	3	0.031201969	1.505818003	1.419646299	0.942774157	-0.448075471	0.494698686	0.741128276	0	1.419646299
DNAJA1	-0.497915545	-0.326615598	0.656269141	-0.71243801	-0.028160987	-0.366653321	-0.493947581	-0.886043819	-1.560111115	1.390302074	1.527743684	1.672569932	-0.579321058	-0.244140268	-0.722188085	0.457653494	0.383128034	-0.014557915	2	0.025543778	1.592714874	1.431108596	0.898534081	-0.468401871	0.43013221	0.976982104	0	1.431108596
RPL18	-0.839734688	-1.016900805	-0.798249213	-2.01871444	-1.982130942	-1.801170019	-0.340008329	-0.413302057	-0.529358313	1.454588114	1.308436339	1.589032179	-0.362778496	-0.46420806	-0.488324858	-1.095275159	-1.282523403	-1.152613193	4	0.0373211	1.42804556	1.467063299	1.027322474	-1.082174312	-0.054851838	0.999823056	0	1.467063299
UBA2	0.094855284	0.416130209	0.080025899	-0.572495752	0.432135821	-0.082080521	-1.051361044	-1.129007257	-0.771114985	0.486677779	0.519323399	0.631962169	0.642290326	0.423766037	0.508687019	0.075258135	0.038523368	0.198240883	2	0.006344748	2.19758561	1.491340554	0.678626829	-0.286990261	0.391636568	0.969940794	0	1.491340554
LDHB	-1.58901455	-0.697365847	-1.692845693	-2.212037515	-0.371087686	-0.675795717	-0.690501696	-0.483669272	-0.579473678	0.283426117	0.148142609	0.645728866	0.18284366	-0.837766213	0.169997468	-0.580884165	-0.989950531	-0.718319798	3	0.014037213	1.852719101	1.50173375	0.81055663	-0.999087962	-0.188531332	0.977036979	0	1.50173375
RPS6	-0.441929349	-0.495304274	-0.313079042	-0.159649645	-0.287490484	-0.108383183	-0.050541754	0.00932345	-0.237244012	0.669995856	0.369655046	0.404555663	1.274582202	1.162857852	1.289872185	-0.209192843	-0.445507894	-0.214267785	7	0.007378552	2.132028833	1.512993924	0.709649842	-0.231588699	0.478061143	0.925640107	0	1.512993924
YWHAG	-0.810883708	-1.003629492	-0.435492003	-0.259676161	-0.286274679	-0.016594895	0.509687714	0.444203239	-0.126763512	-0.429604824	-0.555114764	-0.518140891	1.180030238	0.955658498	1.082023123	1.529328956	1.547932997	1.25009471	7	0.019609487	1.707533757	1.523050205	0.89195906	-0.220602611	0.671356449	0.139529746	0	1.523050205
RPS14	-0.309390896	-0.477323831	-0.366624941	-0.855667935	-0.964341694	-0.806514494	0.549801102	0.494102187	0.577397584	0.152604588	0.163878854	0.173383957	1.097195233	0.859378162	1.077021688	0.385598675	0.291703474	0.351261706	6	0.008023116	2.095656933	1.562565877	0.745621028	-0.239840324	0.505780704	0.999571761	0	1.562565877
RPS27A	0.343215561	0.022642194	0.180734072	-1.270195223	-2.019272158	-1.655884626	-0.463510859	-0.189173116	-0.216674756	-0.359320944	-0.213501234	-0.442125743	0.652787297	0.594073709	0.720935654	0.661735659	0.498533686	0.577338336	7	0.01554145	1.808508477	1.599238995	0.884286148	-0.585346546	0.298939602	0.978016669	0	1.599238995
EEF1A1	0.26563665	0.530170574	0.356055253	-1.453134681	-1.613650766	-1.731093052	-0.509117852	-0.587061347	-0.451752582	-0.499166716	-0.313460483	-0.262038449	0.193337934	0.286289364	0.073537051	1.296885828	1.454210557	1.33775712	28	0.02257684	1.646336847	1.602672337	0.973477779	-0.577105311	0.396372467	0.636614469	0	1.602672337
RPS3	0.01492224	0.142886716	0.127909574	-0.847708612	-0.849123792	-1.018672622	-0.662089547	-0.560468939	-0.564003014	0.886296622	0.993648423	0.926573456	-0.461022258	-0.365820626	-0.407011217	0.280795466	0.370459662	0.364695022	14	0.007273052	2.138283288	1.616770855	0.75610695	-0.468483111	0.287623839	0.921267769	0	1.616770855
MYL12B	-0.107246714	-0.39670526	-0.126338712	-0.277759003	-0.692243592	-0.571957233	-0.52523039	-0.449394905	-0.70189339	1.450228289	1.553114795	1.454109222	-0.340703672	-0.228830966	-0.417613371	0.039145101	0.063082856	0.055400543	3	0.010458239	1.980541445	1.645324241	0.830744666	-0.427641022	0.403103644	0.920031632	0	1.645324241
CAPZB	-0.350045903	-0.411122665	-0.147059709	0.126665644	0.294666519	0.088051701	0.263628467	0.493132185	0.000521004	-0.241752	-0.270185343	-0.455386121	1.644660593	1.56540013	1.449320322	1.699842342	1.638911604	1.517798856	4	0.015227843	1.817361613	1.65383403	0.910019238	0.03982636	0.949845598	0.15763954	0	1.65383403
AIMP2	-0.312379207	-0.22699214	-0.45892973	0.099540629	0.534518606	-0.045559166	0.210180629	0.153612458	0.421242479	0.655561986	0.831014399	0.787129704	0.257231113	0.573665542	0.391350933	0.494984916	0.510136763	0.701416021	2	0.000655954	3.183126821	1.70730785	0.536361869	0.041692729	0.578054597	0.424590749	0	1.70730785
MATR3	-0.084737937	-0.053527919	-0.063189131	-0.833766483	-0.271781791	-0.799808003	0.206705995	-0.10614258	-0.217695514	0.419024598	0.219644904	0.219854767	0.261538021	0.260040739	0.529012489	0.269449247	0.097168085	0.252100054	6	0.000580198	3.236423453	1.708751128	0.527975141	-0.247104818	0.280870323	0.981953434	0	1.708751128
RPS21	-0.410402742	-0.646380762	-0.16898174	0.280327556	0.391077901	0.490423059	-0.052311968	-0.106033271	-0.334504623	-0.734151152	-0.612095537	-0.904846992	2.544156133	2.442842825	2.397072737	1.510942725	1.723241512	1.55222717	5	0.032613948	1.486596624	1.730427544	1.164019557	-0.061865176	1.10215438	0.587688044	0	1.730427544
LYPLA1	0.278044894	0.018006555	0.100246153	-0.643341255	-1.249498125	-1.213846379	-0.046757897	0.416934491	0.636832356	0.865175895	0.744929766	0.911399305	0.26279971	0.239468373	0.389811048	0.377400924	0.838530391	0.688520828	3	0.006050759	2.218190124	1.730537156	0.780157272	-0.189264356	0.590892916	0.696240573	0	1.730537156
PRDX2	-0.199010847	0.040080647	-0.377061826	0.187380315	-0.071910455	-0.022908238	-0.289109971	-0.200854317	-0.216469057	0.851506236	0.628675633	0.674587956	-0.151091224	0.000174397	0.077810788	0.587987133	0.556853617	0.567645751	10	0.000676411	3.169789512	1.741275982	0.549334893	-0.127762639	0.421572254	0.982682963	0	1.741275982
PCCA	-0.68164546	-0.451621313	-0.567452709	0.419591168	0.096837841	-0.047340669	-0.000893876	0.07337525	0.196812427	-0.343297612	0.048692642	0.028817886	1.018168974	0.777599486	0.871762657	1.162638748	0.957960866	1.31074362	2	0.004857604	2.313577861	1.746860436	0.755047179	-0.106926371	0.648120807	0.032905719	0	1.746860436
H2AFX	-1.052357446	-0.772733182	-0.953718074	1.275374304	0.984131803	0.738996117	-0.303629575	-0.120612515	-0.055719447	0.761957986	0.94754564	0.927608476	1.520272264	2.103010501	1.89884152	0.194747138	0.434924404	0.018453147	2	0.016293549	1.7879843	1.801419828	1.007514343	-0.028918668	0.978595675	0.218221308	0	1.801419828
RPL10A	-0.279566764	-0.54784876	-0.189444109	-0.085382833	-0.127907903	0.010192117	0.397721782	0.407095079	0.283830437	0.869464978	0.825260706	0.832975074	1.143777743	1.109711508	1.150476377	-0.049690963	0.192541982	0.050422251	4	0.002481152	2.605346594	1.811077913	0.695138957	-0.014590106	0.680548851	0.990621826	0	1.811077913
LRRC59	-0.227782134	-0.309387366	-0.009592783	-0.752647392	-0.440806269	-0.556783443	0.231964727	0.320222428	0.136817824	0.242120271	0.177699053	0.190547825	0.85317777	1.043806039	0.808650838	0.341676096	0.238241038	0.335984264	7	0.001293652	2.888182442	1.874076635	0.648877511	-0.178666045	0.470211466	0.965938255	0	1.874076635
NDUFV1	-0.307629539	0.384913898	0.521495176	-0.618436118	-0.584356878	-0.375988792	-0.621920235	-0.232189261	-1.286058958	1.045423559	1.045542733	0.817439337	-0.620333699	0.076870803	0.386597845	0.37721234	0.633853962	0.475423618	8	0.005041564	2.29743475	1.878331905	0.817577911	-0.346685634	0.470892277	0.788154905	0	1.878331905
PHB2	0.312651412	0.36219859	0.437546281	-0.535067268	-0.897204492	-0.210381862	-0.124286631	-0.089447815	-0.083780082	0.885290379	0.888736295	0.899003579	0.129426239	0.093724627	0.236444335	0.872756208	0.864566555	0.582062795	16	0.001820935	2.739705513	1.911639531	0.697753653	-0.091974652	0.605779001	0.462631855	0	1.911639531
PRDX4	0.134575816	-0.071807725	0.297778644	-0.521736718	-0.688826123	-0.749001554	-0.165437892	-0.106896074	-0.368965494	0.942261857	0.906381933	0.829610498	-0.033387764	-0.214207658	-0.172951478	0.615966692	0.766919865	0.620113198	3	0.002238258	2.650089859	1.914255385	0.722336029	-0.248924124	0.473411905	0.224530353	0	1.914255385
FAU	-0.476452987	-0.586004429	-0.530843614	-2.693447765	-2.607607182	-2.596605846	-0.376119002	-0.301443669	-0.387607563	-1.881891611	-1.979894986	-1.941529384	2.210300037	2.218754916	2.07364929	0.787831023	0.680650496	0.730053142	2	0.049631995	1.304238264	1.949699257	1.494894998	-1.172903562	0.321991436	0.884930609	0	1.949699257
COLGALT1	-0.466624857	-0.193305615	0.027754551	-0.055718645	0.154455888	0.134866925	0.376567935	0.195300278	-0.661378654	0.778572104	0.880525695	0.551248975	0.743880317	0.885229923	0.835743537	-0.023884693	0.35643927	0.273833476	2	0.000749107	3.12545612	2.003650323	0.641074533	-0.054231355	0.586843178	0.420313268	0	2.003650323
SUGT1	-1.224054846	-0.405317619	-0.465850583	-0.22507403	-1.592038196	-1.871008159	-1.372313529	-0.570940834	-1.883879416	1.22559296	1.363452698	1.277739315	-1.000166634	-0.610659938	-0.930081454	-0.444933957	-0.441333049	-0.29070945	2	0.014137541	1.849626138	2.005688899	1.0843753	-1.067830802	0.016544499	0.912428361	0	2.005688899
RPS26	-0.563296605	-0.635353219	-0.384915506	-0.887678783	-0.749664106	-0.806147187	0.340267194	0.357309073	0.156436358	0.275787425	0.058213928	0.079689692	0.502864154	0.661144309	0.56791369	0.272748768	0.378484214	0.334706596	3	0.001351045	2.869330154	2.009996238	0.700510618	-0.352560309	0.347950308	0.992388801	1	2.009996238
LDHA	0.139655272	-0.022336124	0.086931112	-1.556572154	-2.079042739	-2.169181156	-1.096681979	-1.068893974	-1.126357965	0.15172185	0.259052059	0.453407019	-0.673447319	-0.698992855	-0.770239742	0.617372701	0.394827796	0.575183647	20	0.010601975	1.974613209	2.018792956	1.022373874	-0.988053301	0.034320573	0.969534466	0	2.018792956
COL1A2	-1.884517971	-2.067827532	-1.486308161	0.349518493	0.172851188	0.1930337	1.586373464	1.086819866	1.076405389	1.348071021	1.291945883	1.226122244	0.921306863	1.015296801	1.163789334	1.428767936	0.827815353	0.589287795	3	0.020279877	1.69293469	2.028898481	1.198450533	-0.108183507	1.090267026	0.998923817	0	2.028898481
PTBP1	-0.219750119	-0.086694734	-0.265614576	-0.312685269	-1.047326294	-0.857202713	-0.04871871	0.223953188	-0.198596666	0.78091285	0.562594183	0.421910677	-0.215140023	0.118543642	0.228888706	0.396956708	0.280473394	0.668531891	8	0.000953739	3.020570564	2.032611715	0.672923102	-0.312515099	0.360408003	0.998427452	0	2.032611715
HYOU1	-0.081084428	-0.076113996	-0.40930598	-0.014415367	0.800060901	0.347661387	-0.290697791	-0.303561521	0.004776682	0.818981048	0.941826706	0.939948032	0.94767863	0.895468636	0.936440536	0.112999103	0.290538142	0.313697407	7	0.000868051	3.061454847	2.115893343	0.691139817	-0.002520013	0.688619804	0.109774534	0	2.115893343
DHX9	-0.461084502	0.21324875	0.084651337	-0.927240177	-1.174184023	-0.66848474	-0.505699831	-0.216914052	0.124338117	0.862395056	1.134886792	1.022701227	-0.296922166	-0.015050063	-0.066933547	0.480247734	0.363386447	0.486698017	4	0.002494681	2.602985004	2.169957803	0.833642069	-0.392374347	0.441267722	0.972786768	0	2.169957803
RPS25	-0.995618786	-1.149695001	-1.130936383	0.101536338	0.03772313	-0.144165375	0.00618695	0.121888364	-0.137485552	-0.187049236	-0.172067066	-0.1226004	2.048123514	1.858130386	1.722375799	0.548569892	0.318987562	0.348067231	6	0.008397821	2.075833386	2.226470617	1.072567111	-0.365618479	0.706948631	0.966769587	0	2.226470617
SSRP1	-0.049279536	-0.113632017	-0.559592333	0.041835655	0.473786678	-0.033223191	-0.635959467	-0.674207565	-0.375719896	0.705760805	0.783359276	0.931780169	0.25279061	0.125471909	0.185101188	0.254220663	0.523837041	0.522858961	3	0.000493194	3.306982001	2.282248331	0.690130255	-0.213999075	0.47613118	0.810345001	0	2.282248331
CLU	-0.785629365	-0.947208891	-0.899953387	-0.494306164	-0.263764261	-0.328902704	-0.234600967	-0.286474401	-0.320146644	1.422111774	1.309116895	1.239167837	-0.019806155	-0.370691768	-0.096450217	0.08402051	0.006734642	-0.036170986	4	0.002852838	2.54472289	2.289973316	0.899891035	-0.506776309	0.393114726	0.999872463	0	2.289973316
RPL30	-0.29581714	-0.488216587	0.020910716	-0.89498363	-0.428265131	-0.355130343	-1.618564813	-1.296813201	-1.579161971	0.876256001	0.557063826	0.657280096	-0.392815505	-0.434083198	-0.357188142	0.262287708	-0.02798043	0.138318935	5	0.002695663	2.569334385	2.345283115	0.912797933	-0.770671344	0.142126588	0.964103211	1	2.345283115
GC	-0.151930597	-0.238954662	-0.421236116	0.162928509	-0.770044076	0.118605505	-0.939836485	-0.974966834	-0.871020106	1.1681087	1.534274247	1.156551502	-0.301307995	-0.142590556	-0.779669689	0.714561002	0.828267735	0.738019944	13	0.004156701	2.381251206	2.381957578	1.000296639	-0.45405054	0.546246099	0.232365577	0	2.381957578
PPIA	-0.75244531	-0.71075601	-0.716756325	-0.940172934	-0.742586178	-0.756874765	-0.78295502	-0.740556416	-0.527698431	-1.444127518	-1.55236498	-1.551983393	2.265471121	2.365009229	2.349349473	1.193015002	1.507800913	1.421354231	17	0.022044659	1.656696622	2.434299481	1.469369496	-0.741200154	0.728169342	0.889018752	0	2.434299481
ASAH1	-1.057343541	-1.081402029	-1.074362378	0.439777378	1.204095603	-0.214201845	-0.287663408	-0.149028253	-0.312928337	-0.182011755	-0.166593564	-0.437680609	0.551955603	0.933407727	0.843872611	2.630863272	2.88247164	2.746642263	2	0.016489799	1.78278465	2.443600324	1.370664889	-0.281450757	1.089214132	0.821863566	0	2.443600324
LGALS3BP	-1.244023814	-0.847656088	-1.639173463	-0.239491704	-0.304362954	-1.570514191	-0.674599714	-0.525738013	0.269088999	0.380996596	0.07941478	0.427912087	0.064304745	-0.113056053	0.078069587	0.400392155	0.516605604	-0.549672958	2	0.001862491	2.729905872	2.445218391	0.895715276	-0.752941216	0.14277406	0.993219858	0	2.445218391
HNRNPA2B1	-0.798989516	-0.961369823	-0.551688187	-0.29395364	-0.732952095	-0.488084408	0.037526427	-0.01027151	-0.082676854	-0.579130801	-0.692212183	-0.742871069	2.186097227	1.915981636	1.938295805	0.784676409	1.298590094	0.964233882	19	0.009521968	2.02127327	2.460590413	1.217346734	-0.431384401	0.785962333	0.294222632	0	2.460590413
RPS8	-0.580390392	-0.67242278	-0.59507023	-1.25508539	-1.126379816	-1.215244736	-0.885884051	-0.693001675	-0.760857216	1.373942709	1.493686923	1.333432799	-0.389096509	-0.423834951	-0.416237509	-0.539511666	-0.236181352	-0.458673015	9	0.004100639	2.387148454	2.525566916	1.057984857	-0.864926254	0.193058603	0.926187061	0	2.525566916
TDO2	-0.185098679	0.045326153	0.097906865	-0.277688833	-0.609587459	-0.571459235	-0.183392595	-0.153844405	-0.199930914	0.908988879	0.985511429	0.94549118	1.159872947	0.860436107	1.082167973	-0.106682318	-0.222725657	-0.104930227	2	0.000955532	3.019754784	2.531862873	0.838433268	-0.226418789	0.612014479	0.354573916	0	2.531862873
EIF4G1	-0.239797275	-0.291078704	-0.504271091	-0.796630819	-0.039641378	0.24979727	0.269888517	0.011991812	0.098014141	0.703244303	0.85690404	0.816923627	0.445758604	0.453781744	0.50742711	0.308588609	0.289136044	0.411237414	6	0.000167299	3.776506361	2.532243615	0.670525447	-0.137969725	0.532555722	0.933583605	0	2.532243615
NME2	0.102983023	-0.075133	0.069690652	-0.64811433	-0.931746707	-0.973223211	-0.653595992	-0.282626583	-0.306563515	-0.489434279	-0.623845184	-0.715198182	1.131379151	1.113401214	0.969938668	1.939556662	1.958561911	1.989410138	9	0.007877768	2.103596811	2.564541564	1.219122196	-0.410925518	0.808196678	0.878658837	0	2.564541564
COQ8A	-0.419043342	-0.583515028	-0.485885255	-0.658527418	-1.033694842	-1.055773561	-0.996920766	-0.999517252	-1.025260782	1.520197896	3.274734389	3.308312654	-1.034517487	-1.000956147	-1.035421521	-0.027761168	1.022749953	0.34853635	3	0.019116659	1.718588003	2.603472384	1.514890351	-0.806459805	0.708430547	0.992030271	0	2.603472384
RUVBL1	0.237031016	0.250587681	0.081572752	-0.970960529	-1.017999106	-1.524186566	-0.868941443	-0.826262293	-0.797841654	0.810343697	0.76113011	0.739988891	0.099416447	0.112056927	0.171855668	0.072506364	0.012039401	0.105391686	5	0.001404464	2.852489302	2.637515989	0.924636592	-0.604111127	0.320525466	0.945270028	0	2.637515989
BZW2	0.04631574	0.22378792	0.325601146	-0.525888727	-0.457765778	-0.506282213	-0.406305961	-0.410488855	-0.192808783	0.074849005	0.323990995	0.28481404	0.755046127	0.489121906	0.568010424	0.437592726	0.636620886	0.554870343	2	9.21E-05	4.035505658	2.703229184	0.669861329	-0.211537279	0.45832405	0.931602614	0	2.703229184
CSRP1	-0.557965553	-0.588549758	-0.418002713	-0.081542405	0.377185053	0.388545689	-1.304718305	-1.156503314	-1.051148819	0.720543261	0.887895175	0.899705101	0.227674568	0.160856171	0.288144829	0.233296191	0.304318385	0.16739736	2	0.001142144	2.942279316	2.707724459	0.920281241	-0.488077792	0.432203449	0.659059556	0	2.707724459
NGP	-0.274688082	-0.535239783	-0.255159304	-1.830261386	-1.570495588	-1.675205127	-0.480082992	-0.810974536	-0.954288765	2.860415901	2.809661767	2.847422422	-0.621390132	-0.473987926	-0.623693034	-0.217052725	-0.367182572	-0.540326579	4	0.017641947	1.753453494	2.739335193	1.562251409	-0.931821729	0.63042968	0.811229599	0	2.739335193
ADI1	0.270507721	0.390664281	0.268586404	-1.371283743	-0.997523265	-1.422523787	-0.400806335	-0.3534011	-0.157389407	0.166962389	-0.165003155	0.245425771	0.92700902	0.776311968	0.89219185	0.892545393	0.781865763	0.795805054	3	0.001727695	2.762533034	2.789017526	1.009587032	-0.419241026	0.590346006	0.789633149	0	2.789017526
HSPA4	-1.133347375	-1.15848775	-1.077618907	-0.040137839	0.52985434	0.369078783	-1.581279426	-1.521630558	-1.646671114	0.384743927	0.383413395	0.568939765	0.301014914	0.058157743	0.234154667	0.181012781	0.097685709	0.039996055	15	0.002289217	2.640312962	2.789742589	1.056595422	-0.806693316	0.249902106	0.99978934	1	2.789742589
RPS4X	0.01311336	-0.114487872	-0.016742025	-0.763069127	-1.009803886	-1.544844278	-0.68592464	-0.710388242	-0.640731538	1.232708472	1.176131977	1.111521299	-0.311683913	-0.118140037	-0.195803597	0.246397798	0.219334908	0.203962628	10	0.001647382	2.78320569	2.794742938	1.004145309	-0.608097583	0.396047726	0.94549599	0	2.794742938
NME1	-0.272823803	-0.39682082	-0.050139267	-0.53471993	-0.477532254	-0.473468884	-0.323025086	-0.357814998	-0.443316686	-0.525624757	-0.620539551	-0.683606973	1.472465829	1.583323719	1.325920975	1.692910352	1.633183744	1.712286977	8	0.004619587	2.335396875	2.833610215	1.213331338	-0.369962414	0.843368924	0.988768357	0	2.833610215
TUFM	-0.084948017	-0.144958831	0.03799614	-1.407029137	-1.45803234	-1.426186778	-0.713640035	-0.734755006	-0.868594901	0.90432288	0.919155746	0.769612479	-0.283349993	-0.375667544	-0.276549627	0.334685741	0.029524911	0.255776854	9	0.001471838	2.832140003	2.856578336	1.008628928	-0.755572101	0.253056827	0.936066721	0	2.856578336
GSN	-0.766061578	-0.681611714	-0.852733836	0.426964754	-0.024157768	0.013863938	-1.017699183	-0.870810269	-0.928832129	1.907205358	1.894664463	1.90398727	-0.360222684	-0.297684154	-0.293578695	0.449972236	0.476050943	0.585375318	2	0.004380076	2.35851831	2.873945715	1.218538649	-0.522341976	0.696196673	0.999674616	0	2.873945715
NAXE	0.056333666	0.217057903	0.009975096	-0.321259168	-0.245925737	-0.660567994	0.066230264	-0.313615641	0.35919357	0.864874725	0.153767644	0.304537291	0.270484981	0.594045158	0.732704081	1.192451179	1.240431169	1.402341473	3	0.000338165	3.470871322	2.926413379	0.843135082	-0.092508671	0.750626411	0.86290831	0	2.926413379
EIF4A3	-1.504254679	-1.681406891	-1.518808916	0.651100293	0.05737959	-0.436272864	-0.515076246	-0.70972359	-0.79676383	1.516161152	1.51902597	1.322837253	0.988985059	0.974545383	1.071310109	-0.550088886	-0.672963267	-0.757705781	2	0.005692686	2.24468279	2.959473124	1.318437125	-0.717091904	0.601345222	0.974313428	0	2.959473124
DEK	-0.704502561	-0.747309569	-0.770795442	-0.086401663	-0.160489419	-0.328679266	-0.912996756	-0.725533532	-0.42445242	1.183024884	1.239309596	1.318496101	0.081594333	0.065747326	-0.003549561	-0.131714981	0.022894161	-0.036578594	2	0.000786049	3.104550312	2.966702722	0.95559821	-0.540128959	0.415469252	0.95079197	0	2.966702722
RPS19	-0.671680259	-1.112769506	-0.486494369	-0.116044146	-0.283631076	-0.153490058	0.418374747	0.21005616	0.249606453	-0.047890775	-0.332419811	-0.098472191	2.564744618	2.506669303	2.511318089	1.151460954	0.992112457	0.879372178	13	0.005925508	2.227274379	2.987756645	1.341440764	-0.216230228	1.125210536	0.983136467	0	2.987756645
RDX	0.04630612	-0.013600162	0.074605731	-0.464311622	-0.075090461	-0.003532454	-0.080829511	-0.065609333	-0.306437916	0.24798758	0.246587226	0.152808684	0.846134582	1.024285121	0.865306439	0.637103459	0.593760057	0.549253176	15	3.32E-05	4.479325932	3.011961434	0.672413992	-0.098722179	0.573691814	0.994910462	0	3.011961434
RBP4	-0.873230341	-0.634347223	-0.541063802	-0.648488712	0.188272184	-0.118126973	-0.001222685	-0.385278107	0.427735861	0.600971985	0.864255744	0.929820642	0.010324249	0.471062653	0.443594703	0.54910698	0.582850576	0.380233986	3	0.000185667	3.731266129	3.075380568	0.824219035	-0.287305533	0.536913502	0.97572646	0	3.075380568
ACTB	-0.861214618	-0.834277931	-0.681049148	0.56318208	0.334757787	0.553827538	-1.178948686	-1.252405743	-1.136238299	-0.36555317	-0.45969332	-0.419536826	1.055983353	0.744898504	1.020134847	2.405231163	2.460269307	2.401402415	40	0.007353656	2.133496718	3.161250278	1.481722588	-0.499151891	0.982570697	0.569437083	0	3.161250278
CANX	0.314562482	0.397873401	0.449368615	-1.536460635	-1.498343896	-1.534141652	-0.582162742	-0.693265401	-0.751797055	0.894119163	0.889045188	0.78060475	-0.069033395	0.079484967	0.002582216	0.77626918	0.876175644	0.784798006	8	0.001772292	2.751464842	3.194271103	1.160934733	-0.603818542	0.557116191	0.965636737	0	3.194271103
TOP2A	-0.762149477	-0.732065481	-0.200864505	-0.307944148	0.256964758	0.06417794	-0.813668933	-0.425018346	-0.880311602	0.559716007	0.648396578	0.577070463	0.459238869	0.582014094	0.571393775	0.039772277	-0.025771277	0.144434136	3	0.000121121	3.916779651	3.201812745	0.817460524	-0.422319977	0.395140547	0.798110569	0	3.201812745
CFB	-0.060600905	0.243475804	0.342144869	0.640099996	0.035196067	-0.17939827	-0.52190921	-0.551002445	-0.190815402	1.244735851	1.087367882	1.201760215	0.691780826	0.699839243	0.476154976	0.376579511	0.817528092	0.635297955	2	0.000136932	3.86349477	3.208355114	0.830428227	-0.026978833	0.803449395	0.519163022	0	3.208355114
ENO1	-0.003684331	-0.051623627	-0.122127093	-1.961219837	-2.266113919	-2.289418231	-0.627439993	-0.663018072	-0.421438547	-0.311476578	-0.166912319	-0.22529102	0.098959918	0.266845331	0.143291061	1.106366886	1.318925278	1.214306808	48	0.003656842	2.436893791	3.2088744	1.316788779	-0.934009295	0.382779485	0.995592521	0	3.2088744
ANXA4	-0.539818606	-0.859606001	-0.565241572	0.685983819	0.448251086	0.166755641	-0.17220769	-0.157307584	-0.29074146	0.560574019	0.711544935	0.323182872	0.643426942	0.676649422	0.829972263	0.883790642	0.995502965	1.056253949	5	0.000185379	3.731940458	3.30269697	0.884981153	-0.142659152	0.742322001	0.095459794	0	3.30269697
RPLP0	0.162150149	0.007844592	-0.066054725	-1.847836259	-1.528649159	-1.866345233	-1.502047381	-1.59124404	-1.588228271	1.424000769	1.430595614	1.375907208	-1.072236929	-1.055435376	-1.021001253	0.745646276	0.91164971	0.827038159	8	0.005866546	2.231617495	3.319301541	1.487397167	-1.091156703	0.396240464	0.936928773	0	3.319301541
